# lines that start with a pound, and empty lines, will be ignored
# year,num_rounds,round,best_of,name,seed,games_won
#1948,3,3,7,Philadelphia Warriors,1,2
#1948,3,3,7,Baltimore Bullets,2,4
#1948,3,2,7,St. Louis Bombers,1,3
#1948,3,2,7,Philadelphia Warriors,1,4
#1948,3,2,3,Baltimore Bullets,2,2
#1948,3,2,3,Chicago Stags,3,0
#1948,3,1,3,Baltimore Bullets,2,2
#1948,3,1,3,New York Knicks,2,1
#1948,3,1,3,Chicago Stags,3,2
#1948,3,1,3,Boston Celtics,3,1
#1949,3,3,7,Minneapolis Lakers,2,4
#1949,3,3,7,Washington Capitols,1,2
#1949,3,2,3,Rochester Royals,1,0
#1949,3,2,3,Minneapolis Lakers,2,2
#1949,3,2,3,Washington Capitols,1,2
#1949,3,2,3,New York Knicks,2,1
#1949,3,1,3,Rochester Royals,1,2
#1949,3,1,3,St. Louis Bombers,4,0
#1949,3,1,3,Minneapolis Lakers,2,2
#1949,3,1,3,Chicago Stags,3,0
#1949,3,1,3,Washington Capitols,1,2
#1949,3,1,3,Philadelphia Warriors,4,0
#1949,3,1,3,New York Knicks,2,2
#1949,3,1,3,Baltimore Bullets,3,1
#1950,4,4,7,Minneapolis Lakers,1,4
#1950,4,4,7,Syracuse Nationals,1,2
#1950,4,3,3,Minneapolis Lakers,1,2
#1950,4,3,3,Anderson Packers,2,0
#1950,4,2,3,Indianapolis Olympians,1,1
#1950,4,2,3,Anderson Packers,2,2
#1950,4,2,3,Syracuse Nationals,1,2
#1950,4,2,3,New York Knicks,2,1
#1950,4,2,3,Minneapolis Lakers,1,2
#1950,4,2,3,Fort Wayne Pistons,3,0
#1950,4,1,3,Indianapolis Olympians,1,2
#1950,4,1,3,Sheboygan Red Skins,4,1
#1950,4,1,3,Anderson Packers,2,2
#1950,4,1,3,Tri-Cities Blackhawks,3,1
#1950,4,1,3,Syracuse Nationals,1,2
#1950,4,1,3,Philadelphia Warriors,4,0
#1950,4,1,3,New York Knicks,2,2
#1950,4,1,3,Washington Capitols,3,0
#1950,4,1,3,Minneapolis Lakers,1,2
#1950,4,1,3,Chicago Stags,4,0
#1950,4,1,3,Rochester Royals,2,0
#1950,4,1,3,Fort Wayne Pistons,3,2
#1951,3,3,7,Rochester Royals,2,4
#1951,3,3,7,New York Knicks,3,3
#1951,3,2,5,Minneapolis Lakers,1,1
#1951,3,2,5,Rochester Royals,2,3
#1951,3,2,5,New York Knicks,3,3
#1951,3,2,5,Syracuse Nationals,4,2
#1951,3,1,3,Minneapolis Lakers,1,2
#1951,3,1,3,Indianapolis Olympians,4,1
#1951,3,1,3,Rochester Royals,2,2
#1951,3,1,3,Fort Wayne Pistons,3,1
#1951,3,1,3,Philadelphia Warriors,1,0
#1951,3,1,3,Syracuse Nationals,4,2
#1951,3,1,3,Boston Celtics,2,0
#1951,3,1,3,New York Knicks,3,2
#1952,3,3,7,Minneapolis Lakers,2,4
#1952,3,3,7,New York Knicks,3,3
#1952,3,2,5,Rochester Royals,1,1
#1952,3,2,5,Minneapolis Lakers,2,3
#1952,3,2,5,New York Knicks,3,3
#1952,3,2,5,Syracuse Nationals,1,1
#1952,3,1,3,Rochester Royals,1,2
#1952,3,1,3,Fort Wayne Pistons,4,0
#1952,3,1,3,Minneapolis Lakers,2,2
#1952,3,1,3,Indianapolis Olympians,3,0
#1952,3,1,3,Syracuse Nationals,1,2
#1952,3,1,3,Philadelphia Warriors,4,1
#1952,3,1,3,Boston Celtics,2,1
#1952,3,1,3,New York Knicks,3,2
#1953,3,3,7,Minneapolis Lakers,1,4
#1953,3,3,7,New York Knicks,1,1
#1953,3,2,5,Minneapolis Lakers,1,3
#1953,3,2,5,Fort Wayne Pistons,3,2
#1953,3,2,5,New York Knicks,1,3
#1953,3,2,5,Boston Celtics,3,1
#1953,3,1,3,Minneapolis Lakers,1,2
#1953,3,1,3,Indianapolis Olympians,4,0
#1953,3,1,3,Rochester Royals,2,1
#1953,3,1,3,Fort Wayne Pistons,3,2
#1953,3,1,3,New York Knicks,1,2
#1953,3,1,3,Baltimore Bullets,4,0
#1953,3,1,3,Syracuse Nationals,2,0
#1953,3,1,3,Boston Celtics,3,2
## data is definitely missing here; it was a round robin format
#1954,3,3,7,Minneapolis Lakers,1,4
#1954,3,3,7,Syracuse Nationals,3,3
#1954,3,2,3,Minneapolis Lakers,1,2
#1954,3,2,3,Rochester Royals,2,1
#1954,3,2,3,Syracuse Nationals,2,2
#1954,3,2,3,Boston Celtics,3,0
#1955,3,3,7,Fort Wayne Pistons,1,3
#1955,3,3,7,Syracuse Nationals,1,4
#1955,3,2,5,Fort Wayne Pistons,1,3
#1955,3,2,5,Minneapolis Lakers,2,1
#1955,3,2,5,Syracuse Nationals,1,3
#1955,3,2,5,Boston Celtics,3,1
#1955,3,1,3,Minneapolis Lakers,2,2
#1955,3,1,3,Rochester Royals,3,1
#1955,3,1,3,New York Knicks,2,1
#1955,3,1,3,Boston Celtics,3,2
#1956,3,3,7,Fort Wayne Pistons,1,1
#1956,3,3,7,Philadelphia Warriors,1,4
#1956,3,2,5,Fort Wayne Pistons,1,3
#1956,3,2,5,St. Louis Hawks,3,2
#1956,3,2,5,Philadelphia Warriors,1,3
#1956,3,2,5,Syracuse Nationals,3,2
#1956,3,1,3,Minneapolis Lakers,2,1
#1956,3,1,3,St. Louis Hawks,3,2
#1956,3,1,3,Boston Celtics,2,1
#1956,3,1,3,Syracuse Nationals,3,2
#1956,3,1,1,Minneapolis Lakers,2,1
#1956,3,1,1,St. Louis Hawks,3,0
#1956,3,1,1,Syracuse Nationals,3,1
#1956,3,1,1,New York Knicks,4,0
#1957,3,3,7,St. Louis Hawks,1,3
#1957,3,3,7,Boston Celtics,1,4
#1957,3,2,5,St. Louis Hawks,1,3
#1957,3,2,5,Minneapolis Lakers,2,0
#1957,3,2,5,Boston Celtics,1,3
#1957,3,2,5,Syracuse Nationals,2,0
#1957,3,1,3,Minneapolis Lakers,2,2
#1957,3,1,3,Fort Wayne Pistons,3,0
#1957,3,1,3,Syracuse Nationals,2,2
#1957,3,1,3,Philadelphia Warriors,3,0
#1957,3,1,1,St. Louis Hawks,1,1
#1957,3,1,1,Fort Wayne Pistons,3,0
#1957,3,1,1,St. Louis Hawks,1,1
#1957,3,1,1,Minneapolis Lakers,2,0
#1958,3,3,7,St. Louis Hawks,1,4
#1958,3,3,7,Boston Celtics,1,2
#1958,3,2,7,St. Louis Hawks,1,4
#1958,3,2,7,Detroit Pistons,2,1
#1958,3,2,7,Boston Celtics,1,4
#1958,3,2,7,Philadelphia Warriors,3,1
#1958,3,1,3,Detroit Pistons,2,2
#1958,3,1,3,Cincinnati Royals,3,0
#1958,3,1,3,Syracuse Nationals,2,1
#1958,3,1,3,Philadelphia Warriors,3,2
#1959,3,3,7,Minneapolis Lakers,2,0
#1959,3,3,7,Boston Celtics,1,4
#1959,3,2,7,St. Louis Hawks,1,2
#1959,3,2,7,Minneapolis Lakers,2,4
#1959,3,2,7,Boston Celtics,1,4
#1959,3,2,7,Syracuse Nationals,3,3
#1959,3,1,3,Minneapolis Lakers,2,2
#1959,3,1,3,Detroit Pistons,3,1
#1959,3,1,3,New York Knicks,2,0
#1959,3,1,3,Syracuse Nationals,3,2
#1960,3,3,7,St. Louis Hawks,1,3
#1960,3,3,7,Boston Celtics,1,4
#1960,3,2,7,St. Louis Hawks,1,4
#1960,3,2,7,Minneapolis Lakers,3,3
#1960,3,2,7,Boston Celtics,1,4
#1960,3,2,7,Philadelphia Warrios,2,2
#1960,3,1,3,Detroit Pistons,2,0
#1960,3,1,3,Minneapolis Lakers,3,2
#1960,3,1,3,Philadelphia Warriors,2,2
#1960,3,1,3,Syracuse Nationals,3,1
#1961,3,3,7,St. Louis Hawks,1,1
#1961,3,3,7,Boston Celtics,1,4
#1961,3,2,7,St. Louis Hawks,1,4
#1961,3,2,7,Los Angeles Lakers,2,3
#1961,3,2,7,Boston Celtics,1,4
#1961,3,2,7,Syracuse Nationals,3,1
#1961,3,1,5,Los Angeles Lakers,2,3
#1961,3,1,5,Detroit Pistons,3,2
#1961,3,1,5,Philadelphia Warriors,2,0
#1961,3,1,5,Syracuse Nationals,3,3
#1962,3,3,7,Los Angeles Lakers,1,3
#1962,3,3,7,Boston Celtics,1,4
#1962,3,2,7,Los Angeles Lakers,1,4
#1962,3,2,7,Detroit Pistons,3,2
#1962,3,2,7,Boston Celtics,1,4
#1962,3,2,7,Phildelphia Warriors,2,3
#1962,3,1,5,Cincinnati Royals,2,1
#1962,3,1,5,Detroit Pistons,3,3
#1962,3,1,5,Philadelphia Warriors,2,3
#1962,3,1,5,Syracuse Nationals,3,2
#1963,3,3,7,Los Angeles Lakers,1,2
#1963,3,3,7,Boston Celtics,1,4
#1963,3,2,7,Los Angeles Lakers,1,4
#1963,3,2,7,St. Louis Hawks,2,3
#1963,3,2,7,Boston Celtics,1,4
#1963,3,2,7,Cincinnati Royals,3,3
#1963,3,1,5,St. Louis Hawks,2,3
#1963,3,1,5,Detroit Pistons,3,1
#1963,3,1,5,Syracuse Nationals,2,2
#1963,3,1,5,Cincinnati Royals,3,3
#1964,3,3,7,San Francisco Warriors,1,1
#1964,3,3,7,Boston Celtics,1,4
#1964,3,2,7,San Francisco Warriors,1,4
#1964,3,2,7,St. Louis Hawks,2,3
#1964,3,2,7,Boston Celtics,1,4
#1964,3,2,7,Cincinnati Royals,2,1
#1964,3,1,5,St. Louis Hawks,2,3
#1964,3,1,5,Los Angeles Lakers,3,2
#1964,3,1,5,Cincinnati Royals,2,3
#1964,3,1,5,Philadelphia 76ers,3,2
#1965,3,3,7,Los Angeles Lakers,1,1
#1965,3,3,7,Boston Celtics,1,4
#1965,3,2,7,Los Angeles Lakers,1,4
#1965,3,2,7,Baltimore Bullets,3,2
#1965,3,2,7,Boston Celtics,1,4
#1965,3,2,7,Philadelphia 76ers,3,3
#1965,3,1,5,St. Louis Hawks,2,1
#1965,3,1,5,Baltimore Bullets,3,3
#1965,3,1,5,Cincinnati Royals,2,1
#1965,3,1,5,Philadelphia 76ers,3,3
#1966,3,3,7,Los Angeles Lakers,1,3
#1966,3,3,7,Boston Celtics,2,4
#1966,3,2,7,Los Angeles Lakers,1,4
#1966,3,2,7,St. Louis Hawks,3,3
#1966,3,2,7,Boston Celtics,2,4
#1966,3,2,7,Philadelphia 76ers,1,1
#1966,3,1,5,Baltimore Bullets,2,0
#1966,3,1,5,St. Louis Hawks,3,3
#1966,3,1,5,Boston Celtics,2,3
#1966,3,1,5,Cincinnati Royals,3,2
1967,3,3,7,San Francisco Warriors,1,2
1967,3,3,7,Philadelphia 76ers,1,4
1967,3,2,7,San Francisco Warriors,1,4
1967,3,2,7,St. Louis Hawks,2,2
1967,3,2,7,Philadelphia 76ers,1,4
1967,3,2,7,Boston Celtics,2,1
1967,3,1,5,San Francisco Warriors,1,3
1967,3,1,5,Los Angeles Lakers,3,0
1967,3,1,5,St. Louis Hawks,2,3
1967,3,1,5,Chicago Bulls,4,0
1967,3,1,5,Philadelphia 76ers,1,3
1967,3,1,5,Cincinnati Royals,3,1
1967,3,1,5,Boston Celtics,2,3
1967,3,1,5,New York Knicks,4,1
1968,3,3,7,Los Angeles Lakers,2,2
1968,3,3,7,Boston Celtics,2,4
1968,3,2,7,Los Angeles Lakers,2,4
1968,3,2,7,San Francisco Warriors,3,0
1968,3,2,7,Boston Celtics,2,4
1968,3,2,7,Philadelphia 76ers,1,3
1968,3,1,7,St. Louis Hawks,1,2
1968,3,1,7,San Francisco Warriors,3,4
1968,3,1,7,Los Angeles Lakers,2,4
1968,3,1,7,Chicago Bulls,4,1
1968,3,1,7,Philadelphia 76ers,1,4
1968,3,1,7,New York Knicks,3,2
1968,3,1,7,Boston Celtics,2,4
1968,3,1,7,Detroit Pistons,4,2
1969,3,3,7,Los Angeles Lakers,1,3
1969,3,3,7,Boston Celtics,4,4
1969,3,2,7,Los Angeles Lakers,1,4
1969,3,2,7,Atlanta Hawks,2,1
1969,3,2,7,Boston Celtics,4,4
1969,3,2,7,New York Knicks,3,2
1969,3,1,7,Los Angeles Lakers,1,4
1969,3,1,7,San Francisco Warriors,3,2
1969,3,1,7,Atlanta Hawks,2,4
1969,3,1,7,San Diego Rockets,4,2
1969,3,1,7,Baltimore Bullets,1,0
1969,3,1,7,New York Knicks,3,4
1969,3,1,7,Philadelphia 76ers,2,1
1969,3,1,7,Boston Celtics,4,4
1970,3,3,7,Los Angeles Lakers,2,3
1970,3,3,7,New York Knicks,1,4
1970,3,2,7,Atlanta Hawks,1,0
1970,3,2,7,Los Angeles Lakers,2,4
1970,3,2,7,New York Knicks,1,4
1970,3,2,7,Milwaukee Bucks,2,1
1970,3,1,7,Atlanta Hawks,1,4
1970,3,1,7,Chicago Bulls,4,1
1970,3,1,7,Los Angeles Lakers,2,4
1970,3,1,7,Phoenix Suns,3,3
1970,3,1,7,New York Knicks,1,4
1970,3,1,7,Baltimore Bullets,3,3
1970,3,1,7,Milwaukee Bucks,2,4
1970,3,1,7,Philadelphia 76ers,4,1
1971,3,3,7,Milwaukee Bucks,1,4
1971,3,3,7,Baltimore Bullets,2,0
1971,3,2,7,Milwaukee Bucks,1,4
1971,3,2,7,Los Angeles Lakers,2,1
1971,3,2,7,Baltimore Bullets,2,4
1971,3,2,7,New York Knicks,1,3
1971,3,1,7,Milwaukee Bucks,1,4
1971,3,1,7,San Francisco Warriors,2,1
1971,3,1,7,Los Angeles Lakers,1,4
1971,3,1,7,Chicago Bulls,2,3
1971,3,1,7,New York Knicks,1,4
1971,3,1,7,Atlanta Hawks,2,1
1971,3,1,7,Baltimore Bullets,1,4
1971,3,1,7,Philadelphia 76ers,2,3
1972,3,3,7,Los Angeles Lakers,1,4
1972,3,3,7,New York Knicks,2,1
1972,3,2,7,Los Angeles Lakers,1,4
1972,3,2,7,Milwaukee Bucks,2,2
1972,3,2,7,New York Knicks,2,4
1972,3,2,7,Boston Celtics,1,1
1972,3,1,7,Los Angeles Lakers,1,4
1972,3,1,7,Chicago Bulls,2,0
1972,3,1,7,Milwaukee Bucks,1,4
1972,3,1,7,Golden State Warriors,2,1
1972,3,1,7,Boston Celtics,1,4
1972,3,1,7,Atlanta Hawks,2,2
1972,3,1,7,Baltimore Bullets,1,2
1972,3,1,7,New York Knicks,2,4
1973,3,3,7,Los Angeles Lakers,2,1
1973,3,3,7,New York Knicks,2,4
1973,3,2,7,Los Angeles Lakers,2,4
1973,3,2,7,Golden State Warriors,4,1
1973,3,2,7,New York Knicks,2,4
1973,3,2,7,Boston Celtics,1,3
1973,3,1,7,Milwaukee Bucks,1,2
1973,3,1,7,Golden State Warriors,4,4
1973,3,1,7,Los Angeles Lakers,2,4
1973,3,1,7,Chicago Bulls,3,3
1973,3,1,7,Boston Celtics,1,4
1973,3,1,7,Atlanta Hawks,4,2
1973,3,1,7,New York Knicks,2,4
1973,3,1,7,Baltimore Bullets,3,1
1974,3,3,7,Milwaukee Bucks,1,3
1974,3,3,7,Boston Celtics,1,4
1974,3,2,7,Milwaukee Bucks,1,4
1974,3,2,7,Chicago Bulls,2,0
1974,3,2,7,Boston Celtics,1,4
1974,3,2,7,New York Knicks,2,1
1974,3,1,7,Milwaukee Bucks,1,4
1974,3,1,7,Los Angeles Lakers,4,1
1974,3,1,7,Chicago Bulls,2,4
1974,3,1,7,Detroit Pistons,3,3
1974,3,1,7,Boston Celtics,1,4
1974,3,1,7,Buffalo Braves,4,2
1974,3,1,7,New York Knicks,2,4
1974,3,1,7,Capital Bullets,3,3
1975,4,4,7,Golden State Warriors,1,4
1975,4,4,7,Washington Bullets,2,0
1975,4,3,7,Golden State Warriors,1,4
1975,4,3,7,Chicago Bulls,2,3
1975,4,3,7,Washington Bullets,2,4
1975,4,3,7,Boston Celtics,1,2
1975,4,2,7,Golden State Warriors,1,4
1975,4,2,7,Seattle Supersonics,4,2
1975,4,2,7,Chicago Bulls,2,4
1975,4,2,7,Kansas City-Omaha Kings,3,2
1975,4,2,7,Boston Celtics,1,4
1975,4,2,7,Houston Rockets,4,1
1975,4,2,7,Washington Bullets,2,4
1975,4,2,7,Buffalo Braves,3,3
1975,4,1,3,Seattle Supersonics,4,2
1975,4,1,3,Detroit Pistons,5,1
1975,4,1,3,Houston Rockets,4,2
1975,4,1,3,New York Knicks,5,1
1976,4,4,7,Phoenix Suns,3,2
1976,4,4,7,Boston Celtics,1,4
1976,4,3,7,Golden State Warriors,1,3
1976,4,3,7,Phoenix Suns,3,4
1976,4,3,7,Boston Celtics,1,4
1976,4,3,7,Cleveland Cavaliers,2,2
1976,4,2,7,Golden State Warriors,1,4
1976,4,2,7,Detroit Pistons,5,2
1976,4,2,7,Seattle Supersonics,2,2
1976,4,2,7,Phoenix Suns,3,4
1976,4,2,7,Boston Celtics,1,4
1976,4,2,7,Buffalo Braves,5,2
1976,4,2,7,Cleveland Cavaliers,2,4
1976,4,2,7,Washington Bullets,3,3
1976,4,1,3,Milwaukee Bucks,4,1
1976,4,1,3,Detroit Pistons,5,2
1976,4,1,3,Philadelphia 76ers,4,1
1976,4,1,3,Buffalo Braves,5,2
1977,4,4,7,Portland Trail Blazers,3,4
1977,4,4,7,Philadelphia 76ers,1,2
1977,4,3,7,Los Angeles Lakers,1,0
1977,4,3,7,Portland Trail Blazers,3,4
1977,4,3,7,Philadelphia 76ers,1,4
1977,4,3,7,Houston Rockets,2,2
1977,4,2,7,Los Angeles Lakers,1,4
1977,4,2,7,Golden State Warriors,4,3
1977,4,2,7,Denver Nuggets,2,2
1977,4,2,7,Portland Trail Blazers,3,4
1977,4,2,7,Philadelphia 76ers,1,4
1977,4,2,7,Boston Celtics,4,3
1977,4,2,7,Houston Rockets,2,4
1977,4,2,7,Washington Bullets,3,2
1977,4,1,3,Portland Trail Blazers,3,2
1977,4,1,3,Chicago Bulls,6,1
1977,4,1,3,Golden State Warriors,4,2
1977,4,1,3,Detroit Pistons,5,1
1977,4,1,3,Washington Bullets,3,2
1977,4,1,3,Cleveland Cavaliers,6,1
1977,4,1,3,Boston Celtics,4,2
1977,4,1,3,San Antonio Spurs,5,0
1978,4,4,7,Seattle Supersonics,4,3
1978,4,4,7,Washington Bullets,3,4
1978,4,3,7,Denver Nuggets,2,2
1978,4,3,7,Seattle Supersonics,4,4
1978,4,3,7,Washington Bullets,3,4
1978,4,3,7,Philadelphia 76ers,1,2
1978,4,2,7,Portland Trail Blazers,1,2
1978,4,2,7,Seattle Supersonics,4,4
1978,4,2,7,Denver Nuggets,2,4
1978,4,2,7,Milwaukee Bucks,6,3
1978,4,2,7,Philadelphia 76ers,1,4
1978,4,2,7,New York Knicks,5,0
1978,4,2,7,San Antonio Spurs,2,2
1978,4,2,7,Washington Bullets,3,4
1978,4,1,3,Phoenix Suns,3,0
1978,4,1,3,Milwaukee Bucks,6,2
1978,4,1,3,Seattle Supersonics,4,2
1978,4,1,3,Los Angeles Lakers,5,1
1978,4,1,3,Washington Bullets,3,2
1978,4,1,3,Atlanta Hawks,6,0
1978,4,1,3,Cleveland Cavaliers,4,0
1978,4,1,3,New York Knicks,5,2
1979,4,4,7,Seattle Supersonics,1,4
1979,4,4,7,Washington Bullets,1,1
1979,4,3,7,Seattle Supersonics,1,4
1979,4,3,7,Phoenix Suns,3,3
1979,4,3,7,Washington Bullets,1,4
1979,4,3,7,San Antonio Spurs,2,3
1979,4,2,7,Seattle Supersonics,1,4
1979,4,2,7,Los Angeles Lakers,5,1
1979,4,2,7,Kansas City Kings,2,1
1979,4,2,7,Phoenix Suns,3,4
1979,4,2,7,Washington Bullets,1,4
1979,4,2,7,Atlanta Hawks,5,3
1979,4,2,7,San Antonio Spurs,2,4
1979,4,2,7,Philadelphia 76ers,3,3
1979,4,1,3,Phoenix Suns,3,2
1979,4,1,3,Portland Trail Blazers,6,1
1979,4,1,3,Denver Nuggets,4,1
1979,4,1,3,Los Angeles Lakers,5,2
1979,4,1,3,Philadelphia 76ers,3,2
1979,4,1,3,New Jersey Nets,6,0
1979,4,1,3,Houston Rockets,4,0
1979,4,1,3,Atlanta Hawks,5,2
1980,4,4,7,Los Angeles Lakers,1,4
1980,4,4,7,Philadelphia 76ers,3,2
1980,4,3,7,Los Angeles Lakers,1,4
1980,4,3,7,Seattle Supersonics,3,1
1980,4,3,7,Philadelphia 76ers,3,4
1980,4,3,7,Boston Celtics,1,1
1980,4,2,7,Los Angeles Lakers,1,4
1980,4,2,7,Phoenix Suns,4,1
1980,4,2,7,Milwaukee Bucks,2,3
1980,4,2,7,Seattle Supersonics,3,4
1980,4,2,7,Boston Celtics,1,4
1980,4,2,7,Houston Rockets,4,0
1980,4,2,7,Atlanta Hawks,2,1
1980,4,2,7,Philadelphia 76ers,3,4
1980,4,1,3,Seattle Supersonics,3,2
1980,4,1,3,Portland Trail Blazers,6,1
1980,4,1,3,Phoenix Suns,4,2
1980,4,1,3,Kansas City Kings,5,1
1980,4,1,3,Philadelphia 76ers,3,2
1980,4,1,3,Washington Bullets,6,0
1980,4,1,3,Houston Rockets,4,2
1980,4,1,3,San Antonio Spurs,5,1
1981,4,4,7,Houston Rockets,6,2
1981,4,4,7,Boston Celtics,1,4
1981,4,3,7,Kansas City Kings,5,1
1981,4,3,7,Houston Rockets,6,4
1981,4,3,7,Boston Celtics,1,4
1981,4,3,7,Philadelphia 76ers,3,3
1981,4,2,7,Phoenix Suns,1,3
1981,4,2,7,Kansas City Kings,5,4
1981,4,2,7,San Antonio Spurs,2,3
1981,4,2,7,Houston Rockets,6,4
1981,4,2,7,Boston Celtics,1,4
1981,4,2,7,Chicago Bulls,5,0
1981,4,2,7,Milwaukee Bucks,2,3
1981,4,2,7,Philadelphia 76ers,3,4
1981,4,1,3,Los Angeles Lakers,3,1
1981,4,1,3,Houston Rockets,6,2
1981,4,1,3,Portland Trail Blazers,4,1
1981,4,1,3,Kansas City Kings,5,2
1981,4,1,3,Philadelphia 76ers,3,2
1981,4,1,3,Indiana Pacers,6,0
1981,4,1,3,New York Knicks,4,0
1981,4,1,3,Chicago Bulls,5,2
1982,4,4,7,Los Angeles Lakers,1,4
1982,4,4,7,Philadelphia 76ers,3,2
1982,4,3,7,Los Angeles Lakers,1,4
1982,4,3,7,San Antonio Spurs,2,0
1982,4,3,7,Philadelphia 76ers,3,4
1982,4,3,7,Boston Celtics,1,3
1982,4,2,7,Los Angeles Lakers,1,4
1982,4,2,7,Phoenix Suns,5,0
1982,4,2,7,San Antonio Spurs,2,4
1982,4,2,7,Seattle Supersonics,3,1
1982,4,2,7,Boston Celtics,1,4
1982,4,2,7,Washington Bullets,5,1
1982,4,2,7,Milwaukee Bucks,2,2
1982,4,2,7,Philadelphia 76ers,3,4
1982,4,1,3,Seattle Supersonics,3,2
1982,4,1,3,Houston Rockets,6,1
1982,4,1,3,Denver Nuggets,4,1
1982,4,1,3,Phoenix Suns,5,2
1982,4,1,3,Philadelphia 76ers,3,2
1982,4,1,3,Atlanta Hawks,6,0
1982,4,1,3,New Jersey Nets,4,0
1982,4,1,3,Washington Bullets,5,2
1983,4,4,4,Los Angeles Lakers,1,0
1983,4,4,4,Philadelphia 76ers,1,4 
1983,4,3,7,Los Angeles Lakers,1,4
1983,4,3,7,San Antonio Spurs,2,2
1983,4,3,7,Philadelphia 76ers,1,4
1983,4,3,7,Milwaukee Bucks,2,1
1983,4,2,7,Los Angeles Lakers,1,4
1983,4,2,7,Portland Trail Blazers,5,1
1983,4,2,7,San Antonio Spurs,2,4
1983,4,2,7,Denver Nuggets,6,1
1983,4,2,7,Philadelphia 76ers,1,4
1983,4,2,7,New York Knicks,5,0
1983,4,2,7,Milwaukee Bucks,2,4
1983,4,2,7,Boston Celtics,3,0
1983,4,1,3,Phoenix Suns,3,1
1983,4,1,3,Denver Nuggets,6,2
1983,4,1,3,Seattle Supersonics,4,0
1983,4,1,3,Portland Trail Blazers,5,2
1983,4,1,3,Boston Celtics,3,2
1983,4,1,3,Atlanta Hawks,6,1
1983,4,1,3,New Jersey Nets,4,0
1983,4,1,3,New York Knicks,5,2
1984,4,4,4,Los Angeles Lakers,1,3
1984,4,4,4,Boston Celtics,1,4 
1984,4,3,7,Los Angeles Lakers,1,4
1984,4,3,7,Phoenix Suns,6,2
1984,4,3,7,Boston Celtics,1,4
1984,4,3,7,Milwaukee Bucks,2,1
1984,4,2,7,Los Angeles Lakers,1,4
1984,4,2,7,Dallas Mavericks,4,1
